brand,menu,star,review
첼리와비올라,"B정식（양많음）/1,돈까스 오므라이스/1,설렁탕（추천）/1",5,"(장조림은 집꺼임)
오늘도 배터지게 잘 먹었습니다 :) 너무너무 맛있어~~"
첼리와비올라,"A정식（양많음）/1(추가 선택(곱배기 추가)),B정식（양많음）/1",5,4명이 먹어야 정식 2개를 다 먹어치울 수 있다니... 왜이렇게 많은거에요! 감사합니다
첼리와비올라,A정식（양많음）/1,5,이 날도 1패 적립.. 언제쯤 다 먹을 수 있을까요 ㅠ 늘 맛있게 잘 먹고있습니다
첼리와비올라,"미트볼스파게티/1,뼈다귀해장국（추천）/3,공기밥/6",5,"먹기전에 사진찍엇어야했는데 너무 양도 많고 먹다보니 다먹어갈때쯤 정신차려 리뷰를 남기네요!
서비스도 많이 주시는 가계 
뼈도 많이 들어있어요!"
첼리와비올라,"왕모듬까스（양많음）/1,피자콘치즈돈까스（양많음）/1",5,이틀먹을려고 2개시켰는데 나흘은 먹을양이에요.
첼리와비올라,"뼈다귀해장국（추천）/1,콜라/1",3,콜라 없어요ㅋㅋㅋㅋㅋㅋ
첼리와비올라,양식돈까스/2,5,"돈까스 너무 맛있어서 먹는데 정신팔려서..좀 먹다가 사진 찍었습니다
저희 아버지랑 저랑 돈까스 매니아인데 완전 만족이용!
서비스도 많이 주시고 음식도 정성 100%!!!!!!!
단골 예약할게요
다른 음식들도 도전해보려구요~~
번창하세요
여기저기 다 소문낼거에요
돈쭐내드릴거에요!!!!!!!!!!!!!!!!!!!"
첼리와비올라,A정식（양많음）/1(추가 선택(된장찌개)),5,맛있고 양도 많아서 자주시켜먹습니다~~~
첼리와비올라,왕모듬까스（양많음）/1,5,대박입니다! 양 진짜 많고 맛있어요👍
첼리와비올라,"설렁탕（추천）/1,공기밥/1",5,너무너무너무 맛있었습니다
첼리와비올라,왕모듬까스（양많음）/1,5,"푸짐하게 잘 먹었습니다.
양 많고 맛도 좋네요.
요청사항도 잘 들어주시고 감사합니다.
항상 강추합니다. 굿 굿 굿"
첼리와비올라,"A정식（양많음）/1(소스 추가(매운소스),추가 선택(미니우동추가,된장찌개))",5,잘먹었습니다 된장찌개 자극적이지 않은맛 좋네요
첼리와비올라,"D정식（,양많음）/1",5,"아 오늘은 다 먹고싶었는데
또 졌네요. 이길때까지 도전감니다....
양 진짜 많아서 너무 좋아요 감사합니다."
첼리와비올라,양식돈까스/1(추가 선택(미니우동 추가)),5,"밤늦게 정말 맛있게 먹었습니다.
추가 반찬도 감사여"
첼리와비올라,"F정식（양많음）/1(소스 추가(일반소스),추가 선택(치즈 오븐으로 변경))",4,양도 엄청 많고 너무 맛있어요!!
첼리와비올라,"A정식（양많음）/1,육개장（추천）/1",5,취향저격 ㄷㄷ 양도많고 엄청맛있네요
첼리와비올라,제육덮밥/1(추가 선택(곱배기 추가)),5,"정말 맛있게 감사히 먹었습니다.
양도 많고 언제나 최고입니다."
첼리와비올라,C정식（양많음）/1,5,푸짐해용 👌👌👍👍
첼리와비올라,F정식（양많음）/1,5,양에 정말 놀랐어요. 잘먹을게용~^^
첼리와비올라,베이컨볶음밥/1(추가 선택(미니우동 추가)),5,맛있게 먹었습니다~
첼리와비올라,A정식（양많음）/1,5,"후기가 많은 곳이라 궁금했었어요.
양이 정말! 어마어마하게 많네요!
돈까스를 개인적으로 좋아해서 평가가 까다로운편인데 누린맛 안나고 괜찮았어요. 적은 식사량 가지신 분들은 이틀도 먹을거같아요 . 
저는 한 번에 못먹을 양이라서 
따로 덜어먹었어요. 
부가적인 반찬도 한 가득 주시고 정말 놀랐습니다. 
알차게 담긴 계란국도 따뜻하게 잘 먹었습니다.
사장님의 넉넉하고 풍요로운 인심에 감사드립니다. 

#식후감"
첼리와비올라,생선까스/1(추가 선택(공기밥 추가)),5,맛있게 잘먹었습니다
첼리와비올라,왕모듬까스/1,5,"일단 양이 많아요.
일반 돈가스의 두 배?!
서비스로 주신 닭강정까지 먹으니..
(저는 앞으로도 두 끼는 더 먹어야 할 듯합니다;;; 
하나 시켜서 여자 둘이 먹어도 조금 남을 것 같은 양이에요.)

맛은 보통인데 바삭하고 뿌려주신 소스랑 따로 주신 소스가 달라서 좋았어요.
반찬으로 준 제육볶음도 맛있었고요.

닭강정은 튀김옷이 거의 다,인데 요건 서비스니까...
보통 닭강정이나 콜라 둘 중 하나 주는데 여긴 두 개 다! ㅎㅎ (그러니까 이건 평점에서 뺍니다~)

전체적으로 보면 맛은 보통이지만 양이나 다른 것들이 크게 만족스러운!"
첼리와비올라,B정식/1,5,"짱맛잇러요
양도 겁나 많구여"
첼리와비올라,양식돈까스/1(추가 선택(공기밥 추가)),5,양도 많고 아주 맛있습니다 강추에요!
첼리와비올라,왕모듬까스/1,5,"맛있습니다. 완전 푸짐하네요.
돈까스 양이 너무 많아
한번에 다 못먹고 두번에 먹어야겠습니다. 
배불러 죽겠습니다. 
잘 먹었습니다. 꺼억"
첼리와비올라,닭볶음덮밥（추천!）/1(추가 선택(공기밥 추가)),5,맛나고 배부르게 먹기좋음
첼리와비올라,돈까스스파게티/1(추가선택(공기밥 추가)),5,"맛있고 푸짐하고 배달 빠르고 너무 좋아요.
양이 많아 두번 먹어도 될 정도로 퍼줍니다.
자취생의 구세주 같은곳이네요.
잘 먹었습니다. 
굿 굿 굿"
첼리와비올라,A정식/1,5,맛있게 잘 먹었습니다 양이겁나 많아요 ㅎㅎ
첼리와비올라,비빔밥/1(추가 선택(순두부찌개)),5,"비빔밥 맛있네요
양많아서 든든히 잘 먹었습니다~~!"
첼리와비올라,A정식/1,5,"라이더님 안전하게 천천히 와주셔도 된다고 했는데, 무척 빨리 와주셔서 감사했습니다.
그리고 음식들도 너무너무 맛있었어요.
양도 많아서 배부르게 맛있게 먹었습니다. 
코로나 조심하셔서 건강하시고, 좋은 하루하루가 되시길 바랍니다."
첼리와비올라,모듬오므라이스/1(추가 선택(된장찌개)),4,"조금씩 개선 되어보입니다..

근데 입청정 데일 정도의 찌개를 발폼플라스틱에 넣어주신건 좀 노이해 합니다.리뷰 이벤 참여 안해 굳은 콜라값으로 

전자렌지용 내열성 용기에 담아주셧으면 안됬을까요?
재밌는 건 오무라이스는 전자렌지용 용기로 왔네요

조금 더 신경쓰셔서 기본적인 서비스마인드가 정착되시길 바랍니다. 자주 시켜먹고 싶더라도
손이 잘 안가는 이유가 있는 집 
중에 한 곳 이네요"
첼리와비올라,"A정식/1,참치김치찌개/1",5,집밥먹는거같습니다~~ 맛있어요~~~
첼리와비올라,돈까스스파게티/1(추가선택(공기밥 추가)),5,"맛있습니다. 맛있습니다. 맛있습니다.
양도 엄청 푸짐합니다. 
특히 돈까스가 아주 좋았습니다.
고기도 두툼하고 부드럽고 맛있습니다.
맛있게 잘 먹었습니다.
두번 강추합니다. 굿 굿 굿"
첼리와비올라,닭볶음덮밥（추천!）/1(추가 선택(공기밥 추가)),5,양도많고 맛있어서 두번나눠먹음
첼리와비올라,참치김치볶음밥/1(추가 선택(곱배기 추가)),5,양도많고 서비스도 좋은데 김치볶음밥에 김치이파리좀 넣어주세요. 김치심지만 있어서 씹기가 힘들었어요.
첼리와비올라,돈까스/1(추가 선택(순두부찌개)),5,양 미쳤네요. 잘먹었습니다
첼리와비올라,왕모듬까스/1,5,아니 예전보다 더 맛있어졌는데요..? 겉이 훨씬 바삭바삭해졋어요..!
첼리와비올라,"A정식/1(추가 선택(곱배기 추가)),공기밥/1",5,"1. 양 진짜 엄청 많음. 남을까 싶음
2. 탕수육 - 고기 두껍고 소스 좀 색다름 (좋은 의미)
3. 계란말이랑 제육볶음 줌. 깜짝 놀람

대식가들은 여디서 시키세요~!!!"
첼리와비올라,A정식/1,5,배터집니다 ㅋㅋ 두번 나눠서 먹었네요
첼리와비올라,설렁탕/1,5,"설렁탕 너무 맛있네요 국물이 진해요
국수면은 너무 많아서 반만 넣었네요 ㄷㄷ
언제나 양을 폭탄같이 주셔서 너무 감사합니다
여탸 한 15번은 주문한거같은..."
첼리와비올라,"B정식/1(추가 선택(곱배기 추가,순두부찌개))",5,다먹기 도전햐도 늘 조금씩 남기는 엄청난 식당.. 사장님 번창하세요.
첼리와비올라,A정식/1,5,양 많고 맛있네요!!! 든든해서 2끼로 나눠먹어도 괜찮아요
첼리와비올라,"제육덮밥/1,해물순두부찌개/1",5,"#식후감

진짜 완전 말이 필요없어용~!
너무 맛있어용~!양도 항상 많고 배달도 빠르고 서비스 음료는 항상 감사합니당~!"
첼리와비올라,A정식/1,5,잘 먹었습니다 ..
첼리와비올라,"참치김치볶음밥/1,김치우동/1",5,맛있게 잘 먹었습니다
첼리와비올라,돈까스스파게티/1(추가선택(미니우동 추가)),5,잘 먹었습니다 ..
첼리와비올라,콩국수/1,5,콩국수 처음  맛있게 잘먹었어요
첼리와비올라,"참치김치볶음밥/1,돈까스 오므라이스/1",5,ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ
첼리와비올라,"치킨까스/1(추가 선택(콩국수 추가)),A정식/1(추가 선택(치즈 오븐으로 변경))",5,"여긴 그냥 말이 필요없음

가성비 갑

맛도 좋고

자주 시켜먹는곳"
첼리와비올라,왕모듬까스/1,3,"*
그냥 먹어요...양은 많네요"
첼리와비올라,왕모듬까스/2,5,돈까스 양도 엄청 많은데 그렇다고 맛이 없는것도 아니고.. 여기서 자주 시켜 먹어야겠습니다. 서비스도 푸짐하고.. 그런데 리뷰들 보면 맛없느니 뭐니 하는데.. 블랙컨슈머들이 이 가게의 평을 깎는거 같네요.. 엄청 맛있는데..
첼리와비올라,"돼지김치찌개/1,해물된장찌개/1",2,배달이 너무 늦게 오고 맛도 별루라서요
첼리와비올라,"육개장/1,콜라/1",5,잘 먹었습니다!! 다음에 딴 메뉴를 시켜 먹겠습니다
첼리와비올라,"함박오므라이스/1,비빔냉면/1",5,"맛있어요 냉면면 얇아서좋고 오므라이스는단골메뉴
서비스 음료 계란말이 제육도 감사합니다
굿굿
오늘은 냉면이 쫌 셔서 담엔식초빼야겠어유"
첼리와비올라,김치볶음밥/1(추가 선택(곱배기 추가)),5,맛있게 잘 먹었습니다
첼리와비올라,"왕모듬까스/1,A정식/1",5,믿고먹는 첼리비올라
첼리와비올라,치킨까스스파게티/1(추가선택(돈까스 추가)),5,양도 맛도  최고최고
첼리와비올라,"A정식/1(추가 선택(치즈 오븐으로 변경)),쫄면/1",5,"양이 아주 장난아닙니다

가성비 최고인데

맛도 좋아 굳굳"
첼리와비올라,"함박스테이크/1,A정식/1,카레오므라이스/1",5,괜찮아요맛있습니다..
첼리와비올라,A정식/1,1,ㅋㅋ...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
첼리와비올라,B정식/1(추가 선택(미니우동추가)),5,맛있게 먹습니다ㅎㅎㅎ
첼리와비올라,돈까스 오므라이스/1(추가 선택(곱배기 추가)),3,"아무리 오무라이스라지만...맨밥 볶은거 마냥..거의 아무거토 없으면 춈 그럽디다.

식자재마트에서 야채 큐브조각낸거 대용량으로 파는데 그거 반주먹만 넣어줘도 풍성충인데.

아주 맛은 버리고 양으로만 슴부 하실려고 하나요?"
첼리와비올라,"돈까스 오므라이스/1(추가 선택(곱배기 추가)),해물오므라이스/1(추가 선택(곱배기 추가)),오징어덮밥/1(추가 선택(곱배기 추가)),김치우동/1,새우까스우동/1",5,"오므라이스 곱배기 주문하면 밥그릇2인분이상오는거같고
돈가스나 김치우동 전부맛잇습니다
최근에 알게된 가게지만 가장많이시켜먹고잇는집입니다"
첼리와비올라,생선까스/1(추가 선택(미니우동 추가)),5,서비스로 제육볶음이랑 계란말이까지 주시다니ㅋㅋㅋㅋㅋ양도 엄청많아서 두끼에 나눠먹어도 되겠어요 맛있습니다
첼리와비올라,C정식/1(추가 선택(된장찌개)),5,된장찌개가 얼큰해요 °˖✧◝(⁰▿⁰)◜✧˖°
첼리와비올라,A정식/1(추가 선택(곱배기 추가)),5,맛있게 잘먹었습니다
첼리와비올라,비빔밥/1(추가 선택(된장찌개)),5,된찌 요청도 잘 들어주시구 잘먹었어요^^
첼리와비올라,"생선까스/1,왕모듬까스/1,오징어덮밥/1",5,맛있게 잘먹었습니다!!
첼리와비올라,"카레오므라이스/1,부대찌개/1",5,맛있게 잘먹었습니다
첼리와비올라,C정식/1,5,굿굿굿~~~~~~~
첼리와비올라,오징어덮밥/1(추가 선택(곱배기 추가)),5,"뭘이리 많이주세요 
맛있게  잘먹었습니다  종종또 주문할께요 ^^"
첼리와비올라,A정식/1(추가 선택(된장찌개)),5,양이 찐자 많다!!!!!
첼리와비올라,A정식/1(추가 선택(미니우동추가)),5,서비스도 좋고 맛도 개인적으로 맛있게 잘먹었습니다
첼리와비올라,왕모듬까스/1,3,"#식후감
수제돈가스란 메인 이름 붙히기엔
돈가스가 딱딱하고 얇고 맛이 없네여.
소스는 경양식 소스라 좋긴한데 너무 적고"
첼리와비올라,A정식/1(추가 선택(순두부찌개)),5,"양 진짜 많아요 ㅋㅋㅋㅋ
돈가스가 특히 맛있네요 ㅠ
잘 먹었습니다"
첼리와비올라,왕모듬까스/1,5,"급히먹느라 사진을 못찍었어요 ㅠ
너무 맛잇네요 ㅎㅎ"
첼리와비올라,C정식/1(추가 선택(순두부찌개)),5,"항상 감사히 먹어요~~
양.맛.굿 퀄리티!"
첼리와비올라,A정식/1(소스 추가(매운소스)),5,뭔가 안올법 한  것들도 와서 기분은 좋지만 매운소스는 깜빡하셨군요 ... 다음엔 챙겨주세요
첼리와비올라,양식돈까스/1(소스 추가(양식소스)),5,정신 놓고 먹음 아무것도 없는거 실화냐
첼리와비올라,A정식/1,5,양 푸짐하고 맛나용ㅎㅎ
첼리와비올라,"치킨까스스파게티/1,비빔냉면/1",5,매번 맛있게 먹고 있는데 오늘은 배달이 잘못왔어요ㅠㅋㅋ 저희 비빔냉면 시켰는데 비빔밥이 왔어요  시켜놓고 좀 늦게 확인해서 그냥 먹으려구여 맛있는 메뉴 알게 됐다고 생각할게요 ㅎㅎ 먹어보니까 맛있네요
첼리와비올라,"돈까스/1(소스 추가(양식소스)),돼지김치찌개/1",5,옛날 돈가스 느낌 넘 좋았어요 양도 푸짐하구요 김치찌개는 좀 더 끓여서 주심 좋겠어요 암튼 잘 먹었습니다
첼리와비올라,A정식/1,5,배달 빠르고 맛있어요 양엄청많아서 좋아요ㅎㅎ
첼리와비올라,"양식돈까스/1(소스 추가(일반소스),추가 선택(공기밥 추가))",5,반찬이 단백질이 이렇게 많다니 ㅋㅋㅋ양도 많고 맛도 좋고 소스많이 찍어먹는겋좋아해서 추가시켰는데 또 다른맛이군요 둘다 맛나유 배달도 금방. 왔어요
첼리와비올라,"김치볶음밥/1(추가 선택(순두부찌개)),공기밥/1",5,너무 마시써요 떡볶이는 걍 동네거..
첼리와비올라,돈까스스파게티/1(추가선택(미니우동 추가)),5,배달도 빠르고 맛있어요
첼리와비올라,"모듬까스/1,햄오므라이스/1",5,"배고파서 먹다가
찍었네요.
맛나게 먹었구요.
양도 푸짐. 밑반찬도 많이 줘서
잘 먹었습니다.
또 주문할겁니다"
첼리와비올라,"양식돈까스/1(추가 선택(곱배기 추가,공기밥 추가))",5,항상 만족하는 집이에요. 양도 맛도 좋습니다
첼리와비올라,쭈꾸미덮밥/1(추가 선택(미니우동 추가)),5,맛있어요 엄마가 해주는 맛이에요ㅎㅎ 배달도 빨리노고 계란말이랑 제육도 주시네요 ㅎㅎ
첼리와비올라,B정식/1,5,"가격대비 좋아요~~ 가성비 신!
중국집 정식보다 훨씬 나아요~~  ㅎ
담엔 수저 잘 부탁드릴께요~~*^^*"
첼리와비올라,"돈까스/1(소스 추가(일반소스),추가 선택(콩국수 추가))",5,너무맛이다!ㅠ!ㅠ!
